reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app_id,sortOrder,sentiment
70e7278d-77a7-458f-9b35-3349f52d89e1,Alana Paula,https://play-lh.googleusercontent.com/a-/ALV-UjU4DzfkBllpbgEN-GvRVpbGEL4Y8dMKvUX5Mcqx4Q63XW3UGiFO,"Só instalei para ajudar uma pessoa no jogo. O jogo sabota o usuário para não atingir o resultado. Nota: Há uma semana estava em 99,80%, depois de finalmente conseguir completar uma colheita que demorou pacas, ganhei somente R$0,10 e atingi 99,90%, então eu teria que continuar regando menos de 1% a cada 10 g de água o que pode levar meses. O app não é bom. Poluído e com preços manipulados. É uma mistura malfeita da Shoppe, Shein e Aliexpress com algum joguinho caça-níquel que nunca premia.",1,765,3.15.0,2024-11-30 19:25:13,,,3.15.0,com.einnovation.temu,most_relevant,0
60f2a993-43cd-4072-93b0-78742c55c404,Contato L'alchimiste,https://play-lh.googleusercontent.com/a/ACg8ocKYh7dJo03-UtFC0uO1mOjDDiTiLBzP1ZrnrAl3C5HsbQ3POQ=mo,"A navegação é horrível, toda hora tem um pop-up que te joga pra outra tela com os supostos brindes. Os jogos de tarefas são muito ruins, com animações demoradas que você não consegue pular e uma lógica perversa de regressão da recompensa com aumento da dificuldade, onde o jogo te pede a todo momento que convide pessoas ou compre alguma coisa. Pesquisar nesse app é muito ruim, o aplicativo a todo momento tenta te induzir a ficar navegando em outros produtos. Preços muito acima da média.",1,895,3.15.0,2024-11-27 08:21:49,,,3.15.0,com.einnovation.temu,most_relevant,0
646888cf-9cdc-43ca-8548-f7d6eb8ad65d,Romario Silva,https://play-lh.googleusercontent.com/a-/ALV-UjXfKoFMwVe0MSxgvs5l7AxHYJ7mmSeE1WgwAnmrjY6WkndviZoF,"Horrível, além de fazer a gente de bobo. Dizia que quem acessace pelo primeira vez o app, poderia escolher um item grátis , daí voiru dois itens , porém quando você escolhe ,eles inventaram q temos q regar planta até conseguir os 100% . Mas eles ficam reduzindo cada vez mais a porcentagem quando chegamos perto e de 5 em 5 passa a ser 2 em 2 % faz mais de um hoje achei q iria completar um s 100% já q faltavam apenas 0,05% , aí eles reduziram novamente ,agora estou com 99,98% mentirosos",1,434,3.14.0,2024-11-26 23:44:06,,,3.14.0,com.einnovation.temu,most_relevant,0
ba2d4f75-55c0-421c-926c-1c404f535d24,Mirella de Paula,https://play-lh.googleusercontent.com/a-/ALV-UjX_VoMxFeAqCaMBq53Ss7WSXvQg3cKRYS488AD_okf-ccaaksQ7,"Não se consegue apagar a conta. Cuidado! Não insiram seus dados. Depois de cadastrados, não abre nenhuma aba para que se possa verificar segurança da conta, atualizar ou suprimir nossos dados, nem contato com eles... nada! Só a aba para inserir modos de pagamentos. São bem espertos ! Nada é gratuito! Vc tem que fazer uma compra e receber um desconto banal . Não baixem esse app. A play store deveria ser processada por permitir esse engodo e ainda exibir a msg de ""verificado por play protect"".",1,1549,3.17.0,2024-12-10 01:00:36,,,3.17.0,com.einnovation.temu,most_relevant,0
b9dcec9a-5382-4cfc-8128-00eac0a71347,Flavio Almeida Gomes,https://play-lh.googleusercontent.com/a-/ALV-UjU1kYulWuc86fKJH0u6losiXlOCwTlpLoUjkUHsFdofqIqQeJkz,"No aplicativo tem um joguinho chamado Farmland. Eles prometem te dar prêmios se vc cumprir as missões, porém quanto mais perto do objetivo, menores são as pontuações. É praticamente impossível cumprir o objetivo. Perdi muito tempo para alcançar 99,95% do objetivo. Quando chega aí, praticamente não te entregam mais pontos. É só para enrolar as pessoas. Outra coisa irritante é ter limite mínimo de R$ 100,00 reais para comprar no app. Não recomendo pra ninguém.",1,443,3.15.9,2024-12-02 14:27:52,,,3.15.9,com.einnovation.temu,most_relevant,0
f0f1fe7b-c697-4a12-9a29-3a6c20a82766,Rafa,https://play-lh.googleusercontent.com/a-/ALV-UjWoS-bKAvcBf49EF5vdsKuHPzUVVWteI3YXQpMFeUFZjGXLHu8,"Cópia mal feita da Shopee. Interface poluída. Não deixam você comprar nada por menos de 100 reais, fazendo você ter que comprar vários produtos de uma vez ou comprar um produto mais caro. Os produtos grátis até são verdade, porém você tem que praticamente trabalhar pro aplicativo pra conseguir, não vale a pena. Logo ao entrar pela primeira vez, fui sufocado de cupons, dizendo que eu ganharia 1000 reais se comprasse algo em menos de 10 minutos, mesmo sem nem querer comprar nada. Enfim, exagerado.",1,252,3.12.10,2024-11-15 15:44:19,,,3.12.10,com.einnovation.temu,most_relevant,0
b5ec0b7d-be7f-41bb-a2b0-210f2682c587,ANDREA SENAS,https://play-lh.googleusercontent.com/a/ACg8ocISJ3d7cDgSdsTBqqislbD0jkxr0iNRjsBlD_Nnc3WyKFzIUA=mo,"Parece o M Livre. Publicam o mesmo produto com inúmeros preços diferentes. Você precisa ficar pesquisando para não pagar caro. O prazer da compra se torna um tormento. A única vantagem é a diversidade de mercadorias. A entrega não poderia ser pior, é pelos Correios! Se encontro na Shein, esta fica sendo minha opção. Entrega sempre rápida.",1,568,3.11.1,2024-11-13 17:49:31,,,3.11.1,com.einnovation.temu,most_relevant,0
ea7c6dbf-488e-40e8-9263-f5f96cf8620a,Rose B. Almeida,https://play-lh.googleusercontent.com/a-/ALV-UjX7xIEjFsTzShFD1YJ833x4SKFEDVS_l2U40gSkziV7STTtIseh7Q,HORRÍVEL. GOLPISTA. Pior aplicativo de compras que existe. Rouba demais nos valores. Mesmo tendo 120 reais de crédito no app eles dão um jeito de fazer você pagar. Produtos de péssima qualidade. Só estou comprando porque não devolvem dinheiro. Estou gastando o crédito. Depois que receber vou apagar conta e apagar o aplicativo. NÃO VALE A PENA! NÃO INSTALEM ESSE APP NO SEU CELULAR.,1,202,3.12.10,2024-11-17 13:18:23,,,3.12.10,com.einnovation.temu,most_relevant,0
1e7dc551-4522-4a58-988e-2350bc49cb02,R7 BEATRIZ,https://play-lh.googleusercontent.com/a-/ALV-UjWzXtL9p8Sor2ldI-V1rxV6gR-w0jJnQHZSxkJmdRN16qjb7q_CwQ,"Não gostei , porquê o mínimo de compra é 100 reais e eu queria comprar só uma coisa pra fazer o teste mais não vai porque só dar se for a partir de 100 reais de itens, mesmo, não resisti e baixei novamente e fiz a minha primeira compra e ganhei três coisas de brinde , em si o app é mais ou menos, mais tem que melhorar na avaliação lá dos produtos porque não aparece foto só aparece o texto , tem que melhorar nesse quesito aí . Em questão das avaliações.",1,273,3.22.0,2024-12-25 11:34:20,,,3.22.0,com.einnovation.temu,most_relevant,0
ce13fd97-22ec-4702-a9ce-7a7039b3b90d,Allan Ramos de Oliveira,https://play-lh.googleusercontent.com/a-/ALV-UjU-KYe310_5FqdCbJ068l-EgFk9EhQjjY2o5erFqwMO8bkzPtO9HA,"A proposta foi de ganhar um brinde, eu baixei o app, mas depois, pedem para fazer um jogo para ganhar o brinde, a cada etapa dificulta para conseguir a pontuação e ganhar o então esperado brinde, enfim, me venceram pelo cansaço, achei que me fizeram de trouxa, os preços não são tão atraentes quanto a concorrência. Se quer ganhar clientes, que dê cupons de descontos e não promessas falsas.",1,167,3.18.8,2024-12-15 23:12:24,,,3.18.8,com.einnovation.temu,most_relevant,0
b53b0732-badb-4e2a-8c77-3e2ffe3d2d96,Carlos Pereira,https://play-lh.googleusercontent.com/a-/ALV-UjUX4BuTiFx-8CDhyarnpy504lbve1MJm0jijUFsKoP7ozSAuiY,"TEMU ofereço presente para quem instalar aplicativo. Mentira! Você tem que pagar as taxas e o frete que já está incluído o valor do item. (A mochila do vídeo não existe na lista. É só quinquilharia!). TEMU oferece R$ 1.000,00 se você fizer a compra em alguns minutos. Mentira! O valor é distribuído em cupons de desconto (vários cupons para várias compras), com valores de compra que, EVIDENTEMENTE, vão compensar o cupom de desconto concedido por eles. Querem vender, mas já mostram o mal caráter!",1,141,3.12.10,2024-11-22 18:17:37,,,3.12.10,com.einnovation.temu,most_relevant,0
77ac47f8-bfae-491f-9b42-05ca0a7c28b1,Alex Pereira Ferreira,https://play-lh.googleusercontent.com/a-/ALV-UjWnmDXRIzCrJMRPyyPuHbJ6C5BWLCpUb2KLlBzONEvOWw8JLsE,"Propaganda enganosa. Os preços aparecem bem baixos, quando vai fazer a compra o valor sobe muito (quase dobra). Sem falar nos jogos para ganhar produtos que são intermináveis, sempre vai re enrolando para ficar mais tempo conectado. Um conselho vão para a Shopee que é muito melhor. É uma pena que não pode dar zero estrela. Desinstalando aplicativo agora. FUI !!!",1,5990,3.8.0,2024-11-08 14:45:10,,,3.8.0,com.einnovation.temu,most_relevant,0
39fe1891-c742-4b90-921b-1f265db2c093,Alex Massucatto,https://play-lh.googleusercontent.com/a-/ALV-UjWTKZNGQfJm0fPmyZpUT5xZK9AT5nxlh_zOSOjsUDHa_K0AJhtVnw,"Jogo inbutido o Farmland é uma enganação, cheguei no final para resgatar os prêmios, e o vlr do item diminuiu, agora diz que preciso colher mais itens para chegar no objetivo, o jogo só te engana com as águas e o valor para chegar no prêmio altera de acordo com a vontade do jogo para nunca ganhar, fora que fica espamando promoções pra comprar 100 reais em compras e ganhar 4000 águas a todo instante.",1,31,3.20.0,2024-12-19 09:12:36,,,3.20.0,com.einnovation.temu,most_relevant,0
0ba04b87-b9b5-48fe-af16-16a4a006cb4d,Livya Kauanne,https://play-lh.googleusercontent.com/a-/ALV-UjUfudvZxV0O9jbaZn-6ey13gTaRFrcVhaLYhuP0NOV-5D0c8fE,"Não sei quanto ao sistema de compras do aplicativo, mas os jogos que supostamente lhe dão ""itens grátis"" são ruins, terríveis, para dizer o mínimo. Começa de uma forma super divertida, lhe dando várias ajudas no começo para que você fique mais perto de ganhar seu objetivo, mas a medida que se aproxima do 100% muda tudo! Fica excepcionalmente difícil, e obriga a pessoa a conseguir mais materiais se quiser avançar no jogo. Um absurdo! Por favor, mudem isso, tenham o tal senso. Decepcionada aqui.",1,1764,2.90.0,2024-08-11 16:58:43,,,2.90.0,com.einnovation.temu,most_relevant,0
8739b80b-c6ab-4341-a52b-18e2199eba56,Lahh,https://play-lh.googleusercontent.com/a-/ALV-UjXPryduRXd_4EBx0K93750Iqyojm0yjbKnaPmcsfJR8Umj2yiM,"Simplesmente HORRÍVEL! Baixei o aplicativo na esperança de ter o melhor custo benefício de compras, e por ver as pessoas falando muito bem nas redes sociais, apresentando os minigames, no começo estava motivada a concluir os minigames para receber os prêmios grátis, vi muitas pessoas falando q era fácil mas agora discordo totalmente, a medida q vc avança nos jogos, vai ficando cada vez mais impossível de terminá-los, dobrando a conclusão do jogo e quebrando os resultados. Odiei esse aplicativo.",1,4577,2.92.0,2024-08-21 14:47:43,,,2.92.0,com.einnovation.temu,most_relevant,0
51b6ec56-f141-472a-8f44-84dec4168195,Lenilson Ferreira,https://play-lh.googleusercontent.com/a/ACg8ocKx8QKzUfU3UOMtqoSam_lHDqHGaFuaKvYrt5QKmIPJT5cxZw=mo,"Baixei o app na esperança de ter o melhor custo benefício de compras, e por ver as pessoas falando bem dele nas redes sociais, apresentando os minigames, no começo ficamos motivado a concluir os minigames para receber os prêmios ""grátis"", vi pessoas falando que era fácil, mas agora discordo totalmente. A medida que você avança nos jogos, vai ficando cada vez mais impossível de terminá-los, dobrando a conclusão do jogo e quebrando os resultados. Odiei esse aplicativo! Enganação e tudo muito caro.",1,1664,2.95.0,2024-08-31 23:46:53,"Olá, agradecemos por participar de nossas atividades promocionais e lamentamos os problemas com suas recompensas. A satisfação do cliente é primordial e estamos sempre melhorando nossa qualidade de serviço. Para obter ajuda, entre em contato pelo Temu.com ou chat ao vivo no app Temu. Atenciosamente, Equipe Temu.",2024-09-04 05:32:22,2.95.0,com.einnovation.temu,most_relevant,0
1d02457c-05bb-4b5b-b592-85f65bb86ce7,Sindh Ribeiro,https://play-lh.googleusercontent.com/a-/ALV-UjVEKYUMcRyBSYtd0k9ap0zru-KEfx2CBma-7ZEH7aWRuZ8BkVde,"Sinceramente não achei legal, vc é atraído com a propaganda de que vai receber um produto grátis, quando escolhe tem que pagar por 5 produtos e ficam aparecendo roletas pra resgatar descontos de valores altos sendo que você tem que comprar determinados produtos pra conseguir tais descontos, que por sinal, não dá pra ter certeza se é real. Sem falar dos valores, tem produtos que nos marketplaces concorrentes o valor tá mais em conta. A proposta seria até boa, se não fosse a enganação!",1,7003,3.5.0,2024-10-20 12:34:23,,,3.5.0,com.einnovation.temu,most_relevant,0
7e28bfd6-c0e1-49fd-b9ff-cf3c39ed14cd,Mauren Christina de Lima Pinho,https://play-lh.googleusercontent.com/a-/ALV-UjWovcBIVF92lzL4i5ukfQPBx19eVdjNt-F1IefjiUZ3FrnhiQ-Mmg,"As mídias de prêmios nas plataformas são pura enganação, vc começa a jogar, no começo vc rapidinho conquista vários bônus mas nada que possa usar, depois de 90% da meta as conquistas passam a ser por conta a gota, conclusão é que não termina nunca, vc tem que ficar fazendo várias tarefas para conquistar comida, é ridículo. Fora as notificação e perturbação para novas compras, fiz uma compra para testar mas foi a primeira e única vez.",1,2018,3.6.1,2024-10-22 13:21:31,,,3.6.1,com.einnovation.temu,most_relevant,0
88c96576-fd58-4cf5-9727-427b476ebe9e,Débora Leticia,https://play-lh.googleusercontent.com/a-/ALV-UjUthA-M0Ua9josexrhLNxAYvhoGvStDZ6m79DllDnrOCsMitH92,"Eu instalei com o interesse nos produtos gratuitos porém é mentira!!! Você não ganha nada, vc só paga de besta, eu estava em 99,99% para conseguir o produto gratuito, porém quando eu conclui mais uma colheita o número caiu em vez de completar os 100% ele voltou para 99,95%!!!! Isso foi horrível, não recomendo para ninguém, e possui pouca variedade de produtos!! Simplesmente horrível!!!",1,8140,2.97.0,2024-09-10 09:25:09,,,2.97.0,com.einnovation.temu,most_relevant,0
19b6fd46-88c2-4fb8-829e-f8fe3d2bffc0,Laís M.C.,https://play-lh.googleusercontent.com/a-/ALV-UjXUOvk_9C5aU5RLquxI0GVe2MmyqlHZjvmYayJWWwX0iUK8zN8R,"Prometem 2 produtos de presentes, só que tem que ""alimentar"" peixes em um jogo muito chato do sistema (é uma perda de tempo sem fim). Estou há mais de 20 dias alimentando os peixes e cada vez está mais difícil... PURA MENTIRA! Além desse grande engano com clientes novos, os preços são mais caros do que o AliExpress e o Shopee. Não compensa, vou desinstalar.",1,4513,2.99.0,2024-09-19 16:56:43,"Olá, agradecemos por participar de nossas atividades promocionais e lamentamos os problemas com suas recompensas. A satisfação do cliente é primordial e estamos sempre melhorando nossa qualidade de serviço. Para obter ajuda, entre em contato pelo Temu.com ou chat ao vivo no app Temu. Atenciosamente, Equipe Temu.",2024-09-25 05:17:06,2.99.0,com.einnovation.temu,most_relevant,0
